thetaL, thetaR, a, b
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.531913, 3.123028, 23.000000, 24.000000
3.157084, 3.305405, 20.000000, 22.000000
3.157084, 3.305405, 20.000000, 22.000000
3.157084, 3.305405, 20.000000, 22.000000
3.453344, 2.794183, 17.000000, 21.000000
3.485701, 2.886965, 17.000000, 21.000000
3.485701, 2.886965, 17.000000, 21.000000
3.810864, 3.338280, 16.000000, 19.000000
3.810864, 3.338280, 16.000000, 19.000000
4.063481, 3.269195, 17.000000, 20.000000
4.715977, 3.416290, 18.000000, 20.000000
4.715977, 3.416290, 18.000000, 20.000000
5.122059, 3.055485, 19.000000, 21.000000
5.122059, 3.055485, 19.000000, 21.000000
5.122059, 3.055485, 19.000000, 21.000000
5.122059, 3.055485, 19.000000, 21.000000
5.122059, 3.055485, 19.000000, 21.000000
5.473961, 2.985729, 22.000000, 23.000000
5.404494, 2.920461, 22.000000, 23.000000
5.404494, 2.920461, 22.000000, 23.000000
5.428352, 2.992548, 20.000000, 24.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.532773, 3.143785, 21.000000, 22.000000
5.302938, 2.641441, 21.000000, 22.000000
5.302938, 2.641441, 21.000000, 22.000000
5.302938, 2.641441, 21.000000, 22.000000
5.302938, 2.641441, 21.000000, 22.000000
5.302938, 2.641441, 21.000000, 22.000000
5.477245, 2.590671, 19.000000, 20.000000
5.477245, 2.590671, 19.000000, 20.000000
5.913621, 2.447220, 20.000000, 21.000000
5.913621, 2.447220, 20.000000, 21.000000
5.970245, 2.461551, 18.000000, 19.000000
5.970245, 2.461551, 18.000000, 19.000000
5.648465, 2.424480, 19.000000, 20.000000
5.648465, 2.424480, 19.000000, 20.000000
5.648465, 2.424480, 19.000000, 20.000000
5.648465, 2.424480, 19.000000, 20.000000
5.648465, 2.424480, 19.000000, 20.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
6.031090, 2.438205, 17.000000, 19.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.623497, 2.758950, 16.000000, 17.000000
5.970776, 2.977279, 16.000000, 17.000000
5.970776, 2.977279, 16.000000, 17.000000
5.970776, 2.977279, 16.000000, 17.000000
6.056285, 3.182219, 18.000000, 20.000000
6.056285, 3.182219, 18.000000, 20.000000
5.590038, 3.068484, 15.000000, 18.000000
5.590038, 3.068484, 15.000000, 18.000000
5.315471, 3.089019, 13.000000, 16.000000
5.367070, 3.246820, 15.000000, 17.000000
5.367070, 3.246820, 15.000000, 17.000000
5.176915, 3.783405, 15.000000, 19.000000
5.390484, 3.387634, 16.000000, 18.000000
5.390484, 3.387634, 16.000000, 18.000000
5.223554, 3.160823, 16.000000, 19.000000
5.342527, 2.899884, 15.000000, 19.000000
5.419557, 3.311808, 16.000000, 17.000000
5.419557, 3.311808, 16.000000, 17.000000
5.663376, 2.781317, 17.000000, 20.000000
5.135123, 2.973511, 18.000000, 19.000000
5.135123, 2.973511, 18.000000, 19.000000
5.135123, 2.973511, 18.000000, 19.000000
5.135123, 2.973511, 18.000000, 19.000000
5.072664, 2.796563, 18.000000, 19.000000
5.072664, 2.796563, 18.000000, 19.000000
5.072664, 2.796563, 18.000000, 19.000000
5.072664, 2.796563, 18.000000, 19.000000
5.243418, 2.889660, 18.000000, 19.000000
5.243418, 2.889660, 18.000000, 19.000000
5.243418, 2.889660, 18.000000, 19.000000
5.243418, 2.889660, 18.000000, 19.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
5.885454, 3.068767, 19.000000, 20.000000
6.298994, 3.527645, 19.000000, 21.000000
6.298994, 3.527645, 19.000000, 21.000000
6.298994, 3.527645, 19.000000, 21.000000
6.298994, 3.527645, 19.000000, 21.000000
6.887208, 3.138961, 18.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.872766, 2.905689, 19.000000, 20.000000
6.817269, 2.934812, 21.000000, 22.000000
6.924405, 2.716315, 21.000000, 22.000000
6.924405, 2.716315, 21.000000, 22.000000
6.924405, 2.716315, 21.000000, 22.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.560644, 2.755316, 20.000000, 21.000000
6.859675, 2.588721, 17.000000, 19.000000
6.894862, 2.432585, 19.000000, 22.000000
6.781172, 2.244095, 19.000000, 21.000000
6.781172, 2.244095, 19.000000, 21.000000
6.781172, 2.244095, 19.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.751998, 2.556396, 20.000000, 21.000000
6.723232, 2.215491, 17.000000, 19.000000
6.723232, 2.215491, 17.000000, 19.000000
6.723232, 2.215491, 17.000000, 19.000000
6.723232, 2.215491, 17.000000, 19.000000
6.951220, 2.512091, 15.000000, 17.000000
6.951220, 2.512091, 15.000000, 17.000000
7.192413, 2.573239, 15.000000, 17.000000
7.192413, 2.573239, 15.000000, 17.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
6.774712, 2.336813, 15.000000, 18.000000
7.113412, 2.353511, 16.000000, 17.000000
7.113412, 2.353511, 16.000000, 17.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.731729, 2.360130, 17.000000, 18.000000
6.875902, 2.566440, 17.000000, 20.000000
6.875902, 2.566440, 17.000000, 20.000000
6.438963, 2.800030, 14.000000, 19.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.551090, 2.609219, 17.000000, 18.000000
6.140737, 3.049219, 15.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.079277, 2.700417, 16.000000, 17.000000
6.430383, 2.899372, 13.000000, 16.000000
6.457152, 3.462884, 15.000000, 17.000000
6.457152, 3.462884, 15.000000, 17.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.062345, 3.427362, 15.000000, 16.000000
6.236251, 3.355519, 14.000000, 16.000000
6.236251, 3.355519, 14.000000, 16.000000
6.236251, 3.355519, 14.000000, 16.000000
6.236251, 3.355519, 14.000000, 16.000000
6.236251, 3.355519, 14.000000, 16.000000
6.205152, 3.631229, 15.000000, 17.000000
6.572671, 3.477915, 16.000000, 17.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.799582, 3.786377, 18.000000, 19.000000
6.568097, 3.850993, 17.000000, 18.000000
6.568097, 3.850993, 17.000000, 18.000000
6.568097, 3.850993, 17.000000, 18.000000
6.004300, 3.651563, 16.000000, 18.000000
6.004300, 3.651563, 16.000000, 18.000000
6.004300, 3.651563, 16.000000, 18.000000
6.344174, 2.872619, 15.000000, 17.000000
6.344174, 2.872619, 15.000000, 17.000000
6.344174, 2.872619, 15.000000, 17.000000
6.344174, 2.872619, 15.000000, 17.000000
6.635604, 2.881059, 14.000000, 18.000000
6.635604, 2.881059, 14.000000, 18.000000
7.539253, 2.933314, 16.000000, 18.000000
7.539253, 2.933314, 16.000000, 18.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.839889, 2.769106, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
7.916092, 2.975817, 17.000000, 19.000000
8.257184, 2.985347, 16.000000, 17.000000
8.257184, 2.985347, 16.000000, 17.000000
8.257184, 2.985347, 16.000000, 17.000000
8.257184, 2.985347, 16.000000, 17.000000
8.379450, 3.039407, 16.000000, 17.000000
8.379450, 3.039407, 16.000000, 17.000000
8.257898, 3.044406, 16.000000, 17.000000
8.257898, 3.044406, 16.000000, 17.000000
8.257898, 3.044406, 16.000000, 17.000000
8.257898, 3.044406, 16.000000, 17.000000
8.257898, 3.044406, 16.000000, 17.000000
8.766873, 3.058446, 16.000000, 18.000000
8.766873, 3.058446, 16.000000, 18.000000
8.766873, 3.058446, 16.000000, 18.000000
8.302730, 2.818997, 15.000000, 17.000000
8.642447, 2.717285, 16.000000, 17.000000
8.642447, 2.717285, 16.000000, 17.000000
8.411930, 2.735702, 17.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.283925, 2.751861, 18.000000, 19.000000
8.524628, 2.957481, 17.000000, 18.000000
8.524628, 2.957481, 17.000000, 18.000000
8.667630, 2.846804, 15.000000, 18.000000
7.992294, 2.860523, 14.000000, 16.000000
8.024385, 3.039987, 15.000000, 18.000000
8.024385, 3.039987, 15.000000, 18.000000
8.024385, 3.039987, 15.000000, 18.000000
7.388931, 3.116857, 17.000000, 20.000000
6.809430, 3.189575, 13.000000, 18.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.747424, 2.939269, 14.000000, 16.000000
6.805648, 2.622091, 15.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
7.059937, 2.925939, 17.000000, 18.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.865267, 2.816711, 16.000000, 17.000000
6.840957, 2.526177, 17.000000, 19.000000
6.840957, 2.526177, 17.000000, 19.000000
6.906061, 2.691095, 15.000000, 17.000000
6.906061, 2.691095, 15.000000, 17.000000
6.906061, 2.691095, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.659378, 2.715548, 15.000000, 17.000000
6.457561, 2.344741, 16.000000, 17.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
6.420183, 2.145531, 17.000000, 18.000000
5.843732, 2.307506, 16.000000, 19.000000
5.843732, 2.307506, 16.000000, 19.000000
5.843732, 2.307506, 16.000000, 19.000000
5.843732, 2.307506, 16.000000, 19.000000
5.843732, 2.307506, 16.000000, 19.000000
5.843732, 2.307506, 16.000000, 19.000000
5.923962, 2.840426, 16.000000, 19.000000
5.923962, 2.840426, 16.000000, 19.000000
5.923962, 2.840426, 16.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.920926, 3.011472, 18.000000, 19.000000
5.403632, 3.165930, 17.000000, 19.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.260473, 3.217927, 16.000000, 18.000000
5.393656, 3.395229, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.559711, 3.782783, 15.000000, 16.000000
5.566509, 4.009757, 16.000000, 17.000000
5.566509, 4.009757, 16.000000, 17.000000
5.566509, 4.009757, 16.000000, 17.000000
5.566509, 4.009757, 16.000000, 17.000000
5.566509, 4.009757, 16.000000, 17.000000
5.566509, 4.009757, 16.000000, 17.000000
5.071265, 3.755200, 15.000000, 17.000000
5.071265, 3.755200, 15.000000, 17.000000
5.071265, 3.755200, 15.000000, 17.000000
5.071265, 3.755200, 15.000000, 17.000000
4.330476, 3.916856, 13.000000, 15.000000
4.330476, 3.916856, 13.000000, 15.000000
4.330476, 3.916856, 13.000000, 15.000000
4.330476, 3.916856, 13.000000, 15.000000
4.444732, 4.153793, 12.000000, 13.000000
4.444732, 4.153793, 12.000000, 13.000000
4.444732, 4.153793, 12.000000, 13.000000
4.444732, 4.153793, 12.000000, 13.000000
4.444732, 4.153793, 12.000000, 13.000000
4.444732, 4.153793, 12.000000, 13.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.223119, 4.568228, 10.000000, 12.000000
4.629941, 4.750194, 11.000000, 14.000000
4.774111, 4.755852, 12.000000, 16.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.213669, 4.649982, 14.000000, 18.000000
4.453349, 4.468624, 13.000000, 16.000000
4.453349, 4.468624, 13.000000, 16.000000
4.307521, 5.080489, 17.000000, 18.000000
4.307521, 5.080489, 17.000000, 18.000000
4.307521, 5.080489, 17.000000, 18.000000
3.995074, 4.603699, 16.000000, 17.000000
3.995074, 4.603699, 16.000000, 17.000000
3.995074, 4.603699, 16.000000, 17.000000
3.995074, 4.603699, 16.000000, 17.000000
3.995074, 4.603699, 16.000000, 17.000000
3.995074, 4.603699, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.754696, 4.564098, 16.000000, 17.000000
3.904136, 4.473815, 15.000000, 16.000000
3.904136, 4.473815, 15.000000, 16.000000
3.904136, 4.473815, 15.000000, 16.000000
